age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P15,Cones,Gm41031,7.4995565,3.664179,6.403410980330865e-14,1.9801481221509812e-10,0.28402366863905326,242,0.020219741,2.8925619834710745,169,0.23027122,28.40236686390532,up_in_KO
P15,Cones,Wdfy1,6.272485,1.9290507,3.5533125418119336e-10,5.494013408398218e-07,0.3727810650887574,242,0.077289775,11.570247933884298,169,0.26696587,37.278106508875695,up_in_KO
P15,Cones,mt-Nd1,6.092963,0.5221948,1.1083957369647737e-09,1.4689410359746009e-06,1.0,242,2.8165748,97.93388429752038,169,3.1602025,100.00000000000016,up_in_KO
P15,Cones,Gm26520,6.0044336,5.046623,1.9200077737515425e-09,2.2264890146366324e-06,0.15384615384615385,242,0.0032313631,0.4132231404958678,169,0.101628944,15.384615384615389,up_in_KO
P15,Cones,Iqgap2,5.8099794,1.8339571,6.248048865416805e-09,5.269377211315609e-06,0.41420118343195267,242,0.13121091,17.355371900826434,169,0.40537286,41.420118343195206,up_in_KO
P15,Cones,Egr1,5.6551294,1.1236212,1.5572896731966158e-08,1.170562094827883e-05,0.7751479289940828,242,0.6226083,56.198347107437876,169,1.0585276,77.51479289940832,up_in_KO
P15,Cones,Kcng1,5.5590405,1.4614382,2.7126140765442207e-08,1.6776613858733823e-05,0.4556213017751479,242,0.16008209,21.487603305785097,169,0.39074683,45.56213017751472,up_in_KO
P15,Cones,Robo1,5.422344,1.2331194,5.882246531116074e-08,3.4106000668227384e-05,0.8757396449704142,242,1.4981073,62.39669421487587,169,2.2153542,87.57396449704152,up_in_KO
P15,Cones,Gabarap,5.1404476,0.6759101,2.7408447820584417e-07,0.00012713408521578082,0.8698224852071006,242,0.9969072,78.51239669421466,169,1.3168705,86.98224852071014,up_in_KO
P15,Cones,Mt1,5.1245503,1.4883734,2.982486172565427e-07,0.0001300374276403393,0.9822485207100592,242,1.7356447,64.04958677685933,169,2.6468825,98.22485207100607,up_in_KO
P15,Cones,Ybx3,4.8880115,0.5927801,1.0185958551987044e-06,0.00041084842385558177,0.9408284023668639,242,1.3065116,87.60330578512372,169,1.6217321,94.08284023668652,up_in_KO
P15,Cones,Gm47283,4.846206,1.1146288,1.2584485220429653e-06,0.00048644278912469117,0.5207100591715976,242,0.23777407,29.338842975206557,169,0.45820972,52.071005917159674,up_in_KO
P15,Cones,D630023F18Rik,4.740828,3.3218286,2.128467002854285e-06,0.000789831535419168,0.1242603550295858,242,0.009203173,1.2396694214876034,169,0.088423036,12.426035502958584,up_in_KO
P15,Cones,H3f3b,4.4986672,0.44306982,6.838073227595381e-06,0.0019824001666375736,0.9585798816568047,242,2.7147822,94.62809917355345,169,3.004229,95.85798816568061,up_in_KO
P15,Cones,Xkr4,4.48059,1.3979819,7.443708195694591e-06,0.002092584270650264,0.35502958579881655,242,0.1558769,16.528925619834702,169,0.3677862,35.50295857988162,up_in_KO
P15,Cones,Hmgb3,4.465181,1.1008307,8.000113496308602e-06,0.0021828544972133795,0.5266272189349113,242,0.25044084,35.53719008264456,169,0.4764744,52.66272189349104,up_in_KO
P15,Cones,Nr2e3,4.4236393,1.0824032,9.705191555182282e-06,0.0023693437383533167,0.6153846153846154,242,0.58122313,45.86776859504121,169,0.98174596,61.5384615384615,up_in_KO
P15,Cones,Snapin,4.404072,1.2155384,1.062376727634844e-05,0.002483263784012256,0.40236686390532544,242,0.14336261,22.31404958677683,169,0.30599418,40.23668639053249,up_in_KO
P15,Cones,Dbndd2,4.4023757,0.6087385,1.0707184581275223e-05,0.002483263784012256,0.8165680473372781,242,0.66966295,71.48760330578493,169,0.8977749,81.65680473372787,up_in_KO
P15,Cones,Dynlt1b,4.381485,3.7667613,1.1787312041464237e-05,0.002667094970943018,0.10059171597633136,242,0.004344122,0.8264462809917356,169,0.057569552,10.059171597633139,up_in_KO
P15,Cones,Hmgn2,4.330251,0.51631206,1.4893941987423302e-05,0.003213281391100604,0.9171597633136095,242,1.395655,88.42975206611546,169,1.6761031,91.71597633136106,up_in_KO
P15,Cones,Ppp1ca,4.2361,0.73202586,2.274354384002538e-05,0.00458476475071823,0.7100591715976331,242,0.44111997,54.95867768595028,169,0.65280426,71.00591715976333,up_in_KO
P15,Cones,Foxred2,4.2313647,1.019885,2.3227761483643075e-05,0.00458476475071823,0.5266272189349113,242,0.25912338,34.710743801652825,169,0.4698773,52.66272189349104,up_in_KO
P15,Cones,Fabp5,4.1752477,0.9892478,2.9766212975474688e-05,0.00563553383211181,0.5443786982248521,242,0.28143308,37.60330578512389,169,0.49787894,54.437869822485126,up_in_KO
P15,Cones,Sdhaf4,4.1441574,0.6410269,3.4106560980762746e-05,0.006084741658048769,0.8579881656804734,242,0.73687124,72.31404958677666,169,0.99282044,85.79881656804741,up_in_KO
P15,Cones,Btaf1,4.0959587,0.7524627,4.204251140156609e-05,0.0073590260051382755,0.6390532544378699,242,0.39763987,48.76033057851228,169,0.600284,63.90532544378695,up_in_KO
P15,Cones,Fgfbp3,4.0617657,0.999461,4.870297156617951e-05,0.008366990133693469,0.4556213017751479,242,0.17398287,25.61983471074376,169,0.32203162,45.56213017751472,up_in_KO
P15,Cones,Gm45349,4.048895,2.2074358,5.1460079386182177e-05,0.008679911935738402,0.14792899408284024,242,0.024523553,3.71900826446281,169,0.10855226,14.792899408284027,up_in_KO
P15,Cones,Rax,3.9889524,0.49508047,6.636574317630745e-05,0.010435169482145835,0.9053254437869822,242,1.0147821,83.05785123966919,169,1.2466875,90.53254437869833,up_in_KO
P15,Cones,Pabpc1,3.940399,0.55713135,8.13462421337891e-05,0.012371296529101006,0.7810650887573964,242,0.62173307,68.59504132231386,169,0.81912804,78.10650887573969,up_in_KO
P15,Cones,Rragd,3.9242418,0.7059575,8.700331183926733e-05,0.013018221353756177,0.6804733727810651,242,0.43631157,55.371900826446144,169,0.63777506,68.0473372781065,up_in_KO
P15,Cones,Ctsl,3.9089403,0.5987082,9.270189694611503e-05,0.01359357105092007,0.7751479289940828,242,0.57260823,64.87603305785107,169,0.77492386,77.51479289940832,up_in_KO
P15,Cones,Inhbb,3.9015818,1.3996673,9.556621120739666e-05,0.01363950371340029,0.28994082840236685,242,0.09403515,14.049586776859503,169,0.23122488,28.99408284023668,up_in_KO
P15,Cones,4930579D07Rik,3.8269987,0.8294654,0.00012971520005100885,0.016948843815115622,0.6863905325443787,242,0.68610716,51.65289256198334,169,1.0123622,68.63905325443787,up_in_KO
P15,Cones,Pfn1,3.8120084,0.58470553,0.00013784215064656635,0.017760578215947165,0.7633136094674556,242,0.55668366,64.04958677685933,169,0.75005466,76.33136094674559,up_in_KO
P15,Cones,Arhgef28,3.7717123,1.2864325,0.0001621311056406249,0.019826999691215853,0.3076923076923077,242,0.1081607,15.702479338842966,169,0.24578664,30.769230769230756,up_in_KO
P15,Cones,Zcrb1,3.7645578,0.51321363,0.00016684399662501262,0.01984374047038772,0.8579881656804734,242,0.87081325,75.61983471074359,169,1.0926639,85.79881656804741,up_in_KO
P15,Cones,H3f3a,3.737116,0.36835727,0.00018614306050281952,0.02080541171427297,0.9585798816568047,242,2.5601516,93.38842975206585,169,2.7979076,95.85798816568061,up_in_KO
P15,Cones,Prkar1a,3.7170758,0.52508163,0.00020154201197728549,0.021818316871095075,0.7869822485207101,242,0.64305234,70.24793388429732,169,0.8322103,78.69822485207105,up_in_KO
P15,Cones,Fos,3.675331,0.8729436,0.00023754115581513016,0.025041696619283665,0.5029585798816568,242,0.26960638,33.47107438016522,169,0.44898656,50.29585798816558,up_in_KO
P15,Cones,Dnmt3a,3.6573021,0.46105897,0.0002548839570105306,0.026392724100884973,0.893491124260355,242,0.95585823,81.40495867768573,169,1.1643146,89.3491124260356,up_in_KO
P15,Cones,Ube2g2,3.6561348,1.0482684,0.00025604669279720254,0.026392724100884973,0.3076923076923077,242,0.10235449,15.2892561983471,169,0.20121364,30.769230769230756,up_in_KO
P15,Cones,Txnrd2,3.6436696,1.6417695,0.00026877846425980796,0.02740063530701361,0.1834319526627219,242,0.041816432,7.024793388429752,169,0.1250933,18.343195266272193,up_in_KO
